Record_ID,Entity_Name,State,Covered_Entity_Type,Individuals_Affected,Submission_Date,Submission_Year,Submission_Month,Breach_Type,Information_Location,Business_Associate_Present,Investigation_Status,Large_Breach_100K,Log_Individuals_Affected,Business_Associate_Flag,Hacking_IT_Flag,Unauthorized_Access_Flag,Theft_Flag,Loss_Flag,Improper_Disposal_Flag,Potential_Duplicate_Flag,Model_Ready_Flag
HHS-006183,Yellowstone Boys and Girls Ranch,MT,Healthcare Provider,543,2014-03-24,2014,3,Loss,Paper/Films,No,Archived,0,6.2989492468559423,0,0,0,0,1,0,0,1
HHS-006184,Talyst,WA,Business Associate,1079,2014-03-24,2014,3,Theft,Laptop,Yes,Archived,0,6.9847163201182658,1,0,0,1,0,0,0,1
HHS-006185,Sutherland Healthcare Solutions,CA,Business Associate,55900,2014-03-21,2014,3,Theft,Desktop Computer,Yes,Archived,0,10.931337548070839,1,0,0,1,0,0,0,1
HHS-006186,"HealthPartners Administrators, Inc.",MN,Business Associate,715,2014-03-21,2014,3,"Loss, Unauthorized Access/Disclosure","Desktop Computer, Laptop, Other Portable Electronic Device",Yes,Archived,0,6.5736801669606457,1,0,1,0,1,0,0,1
HHS-006187,"HealthPartners Administrators, Inc.",MN,Business Associate,1699,2014-03-21,2014,3,"Loss, Unauthorized Access/Disclosure","Desktop Computer, Laptop, Other Portable Electronic Device",Yes,Archived,0,7.4383835300443071,1,0,1,0,1,0,0,1
HHS-006188,"HealthPartners Administrators, Inc.",MN,Business Associate,796,2014-03-21,2014,3,"Loss, Unauthorized Access/Disclosure","Desktop Computer, Laptop, Other Portable Electronic Device",Yes,Archived,0,6.6808546787902152,1,0,1,0,1,0,0,1
HHS-006189,HealthPartners Inc,MN,Health Plan,27839,2014-03-21,2014,3,Unauthorized Access/Disclosure,"Desktop Computer, Laptop, Other Portable Electronic Device",No,Archived,0,10.234229114448356,0,0,1,0,0,0,0,1
HHS-006190,Berea College,KY,Healthcare Provider,1000,2014-03-20,2014,3,Other,Electronic Medical Record,No,Archived,0,6.9087547793152204,0,0,0,0,0,0,0,1
HHS-006191,"StayWell Health Management, LLC",MN,Business Associate,1746,2014-03-18,2014,3,Unauthorized Access/Disclosure,Network Server,Yes,Archived,0,7.4656553101340561,1,0,1,0,0,0,0,1
HHS-006192,TMA Practice Management Group,TX,Business Associate,2260,2014-03-17,2014,3,"Improper Disposal, Loss",Other Portable Electronic Device,Yes,Archived,0,7.7235624722779699,1,0,0,0,1,1,0,1
HHS-006193,Hospitalists of Arizona,AZ,Healthcare Provider,1706,2014-03-16,2014,3,Theft,Laptop,No,Archived,0,7.4424927227944409,0,0,0,1,0,0,0,1
HHS-006194,Valley View Hospital Association,CO,Healthcare Provider,5415,2014-03-14,2014,3,Hacking/IT Incident,"Desktop Computer, Laptop",No,Archived,0,8.5971128145921103,0,1,0,0,0,0,0,1
HHS-006195,"Partners In Nephrology & Endocrinology, P.C.",PA,Healthcare Provider,5000,2014-03-14,2014,3,Other,Other,No,Archived,0,8.5173931714189042,0,0,0,0,0,0,0,1
HHS-006196,"Todd M. Burton, M.D.",TX,Healthcare Provider,5000,2014-03-13,2014,3,Theft,Other,No,Archived,0,8.5173931714189042,0,0,0,1,0,0,0,1
HHS-006197,Detroit Medical Center - Harper University Hospital,MI,Healthcare Provider,1087,2014-03-13,2014,3,"Theft, Unauthorized Access/Disclosure",Paper/Films,No,Archived,0,6.9920964274158877,0,0,1,1,0,0,0,1
HHS-006198,"University of California San Francisco , Privacy Manager Breach",CA,Healthcare Provider,9861,2014-03-12,2014,3,Theft,Desktop Computer,No,Archived,0,9.1964442667840718,0,0,0,1,0,0,0,1
HHS-006199,Mission City Community Network,CA,Healthcare Provider,7800,2014-03-12,2014,3,Theft,Email,No,Archived,0,8.9620072095883128,0,0,0,1,0,0,0,1
HHS-006200,Iowa Dept. of Human Services,IA,Health Plan,2042,2014-03-10,2014,3,Other,"Email, Laptop, Other Portable Electronic Device",No,Archived,0,7.6221745948176221,0,0,0,0,0,0,0,1
HHS-006201,"PracMan, Inc.",AL,Business Associate,1179,2014-03-10,2014,3,Hacking/IT Incident,Network Server,Yes,Archived,0,7.0732697174597101,1,1,0,0,0,0,0,1
HHS-006202,"PracMan, Inc.",AL,Business Associate,1145,2014-03-07,2014,3,Hacking/IT Incident,Network Server,Yes,Archived,0,7.0440328972746853,1,1,0,0,0,0,0,1
HHS-006203,Banner Health,AZ,Healthcare Provider,55207,2014-03-05,2014,3,Other,Other,No,Archived,0,10.918863149300437,0,0,0,0,0,0,0,1
HHS-006204,St. Joseph Health System,TX,Business Associate,3300,2014-03-05,2014,3,Hacking/IT Incident,Network Server,Yes,Archived,0,8.1019807318531925,1,1,0,0,0,0,0,1
HHS-006205,Eureka Internal Medicine,CA,Healthcare Provider,3534,2014-03-04,2014,3,Improper Disposal,Paper/Films,No,Archived,0,8.1704685783306736,0,0,0,0,0,1,0,1
HHS-006206,Data Media,GA,Business Associate,600,2014-02-28,2014,2,Other,Other,Yes,Archived,0,6.3985949345352076,1,0,0,0,0,0,0,1
HHS-006207,Joseph Michael Benson M.D,TX,Healthcare Provider,7500,2014-02-27,2014,2,Theft,Desktop Computer,No,Archived,0,8.922791623969637,0,0,0,1,0,0,0,1
HHS-006208,"Cornerstone Health Care, PA",NC,Healthcare Provider,548,2014-02-26,2014,2,"Loss, Theft",Laptop,No,Archived,0,6.3080984415095305,0,0,0,1,1,0,0,1
HHS-006209,"The Kroger Co., for itself and its affiliates and subsidiaries",OH,Healthcare Provider,504,2014-02-26,2014,2,Other,Electronic Medical Record,No,Archived,0,6.2245584292753602,0,0,0,0,0,0,0,1
HHS-006210,HealthSource of Ohio Inc.,OH,,8845,2014-02-26,2014,2,Unauthorized Access/Disclosure,Other,Yes,Archived,0,9.0877206584282728,1,0,1,0,0,0,0,0
HHS-006211,"Care Advantage, Inc.",VA,Healthcare Provider,3458,2014-02-26,2014,2,Theft,Laptop,No,Archived,0,8.1487348089371689,0,0,0,1,0,0,0,1
HHS-006212,"StayWell Health Management, LLC",MN,Business Associate,1511,2014-02-25,2014,2,Unauthorized Access/Disclosure,Network Server,Yes,Archived,0,7.3211885567394779,1,0,1,0,0,0,0,1
HHS-006213,"Palo Verde Hospital, Privacy Manager Breach",CA,Healthcare Provider,1100,2014-02-25,2014,2,Unauthorized Access/Disclosure,"Other, Other Portable Electronic Device",No,Archived,0,7.0039741367226798,0,0,1,0,0,0,0,1
HHS-006214,Inspira Health Network Inc.,NJ,Healthcare Provider,1411,2014-02-21,2014,2,Theft,Desktop Computer,No,Archived,0,7.2527624180531873,0,0,0,1,0,0,0,1
HHS-006215,"StayWell Health Management, LLC",MN,Business Associate,4786,2014-02-21,2014,2,Unauthorized Access/Disclosure,Network Server,Yes,Archived,0,8.4736591893925084,1,0,1,0,0,0,0,1
HHS-006216,"StayWell Health Management, LLC",MN,Business Associate,520,2014-02-21,2014,2,Unauthorized Access/Disclosure,Network Server,Yes,Archived,0,6.2557500417533669,1,0,1,0,0,0,0,1
HHS-006217,"StayWell Health Management, LLC",MN,Business Associate,10024,2014-02-21,2014,2,Unauthorized Access/Disclosure,Network Server,Yes,Archived,0,9.2128372521747703,1,0,1,0,0,0,0,1
HHS-006218,St. Vincent Hospital and Healthcare Inc,IN,Healthcare Provider,1142,2014-02-18,2014,2,Theft,Laptop,No,Archived,0,7.0414116637948103,0,0,0,1,0,0,0,1
HHS-006219,"UC Davis Medical Center, Privacy Manager Breach",CA,Healthcare Provider,2269,2014-02-14,2014,2,Hacking/IT Incident,Email,No,Archived,0,7.7275351104754479,0,1,0,0,0,0,0,1
HHS-006220,Health Care Solutions at Home Inc.,OH,Health Plan,1139,2014-02-14,2014,2,Theft,Other,No,Archived,0,7.0387835413885416,0,0,0,1,0,0,0,1
HHS-006221,"Supportive Concepts for Families, Inc.",PA,Healthcare Provider,593,2014-02-13,2014,2,Unauthorized Access/Disclosure,Network Server,No,Archived,0,6.3868793193626452,0,0,1,0,0,0,0,1
HHS-006222,University of Miami,FL,Healthcare Provider,13074,2014-02-12,2014,2,Loss,Paper/Films,No,Archived,0,9.4784572889331233,0,0,0,0,1,0,0,1
HHS-006223,"Lewis J. Sims, DPM, PC dba Sims and Associates Podiatry",NY,Healthcare Provider,6475,2014-02-12,2014,2,"Other, Theft",Laptop,No,Archived,0,8.7758583147975262,0,0,0,1,0,0,0,1
HHS-006224,WA State Department of Social & Health Services,WA,Health Plan,3104,2014-02-11,2014,2,"Other, Unauthorized Access/Disclosure",Paper/Films,No,Archived,0,8.0407689943675784,0,0,1,0,0,0,0,1
HHS-006225,Kmart Corporation,IL,Healthcare Provider,16446,2014-02-10,2014,2,Theft,"Electronic Medical Record, Other",No,Archived,0,9.7078983687412688,0,0,0,1,0,0,0,1
HHS-006226,PruittHealth Pharmacy Services,GA,Healthcare Provider,841,2014-02-07,2014,2,Theft,Laptop,No,Archived,0,6.7357800142423265,0,0,0,1,0,0,0,1
HHS-006227,"Easter Seal Society of Superior California, Privacy Manager Breach",CA,Healthcare Provider,3026,2014-02-07,2014,2,Theft,Laptop,No,Archived,0,8.0153273090217194,0,0,0,1,0,0,0,1
HHS-006228,"Min Yi, M.D.",CA,Healthcare Provider,4676,2014-02-05,2014,2,Theft,Other Portable Electronic Device,No,Archived,0,8.4504121577258857,0,0,0,1,0,0,0,1
HHS-006229,St Joseph Health System,TX,Healthcare Provider,405000,2014-02-05,2014,2,Hacking/IT Incident,Network Server,No,Archived,1,12.911644815221431,0,1,0,0,0,0,0,1
HHS-006230,Beebe Medical Center,DE,Healthcare Provider,1883,2014-01-31,2014,1,Other,Laptop,No,Archived,0,7.5411524551363085,0,0,0,0,0,0,0,1
HHS-006231,Presence Health,IL,Healthcare Provider,836,2014-01-31,2014,1,Loss,Paper/Films,No,Archived,0,6.7298240704894754,0,0,0,0,1,0,0,1
HHS-006232,The University of Texas MD Anderson Cancer Center,TX,Healthcare Provider,3598,2014-01-31,2014,1,Loss,Other Portable Electronic Device,No,Archived,0,8.1884113080790311,0,0,0,0,1,0,0,1
HHS-006233,University of Wisconsin-Madison School of Pharmacy,WI,Business Associate,41437,2014-01-30,2014,1,Loss,Other Portable Electronic Device,Yes,Archived,0,10.631953613220428,1,0,0,0,1,0,0,1
HHS-006234,Medical Mutual of Ohio,OH,Business Associate,1420,2014-01-27,2014,1,Unauthorized Access/Disclosure,Paper/Films,Yes,Archived,0,7.2591161280971006,1,0,1,0,0,0,0,1
HHS-006235,"Birmingham Printing and Publishing, Inc dba Paper Airplane",AL,Business Associate,1085,2014-01-24,2014,1,Other,Other,Yes,Archived,0,6.9902565004938806,1,0,0,0,0,0,0,1
HHS-006236,"Triple-C, Inc.",PR,Business Associate,8000,2014-01-24,2014,1,"Theft, Unauthorized Access/Disclosure",Network Server,Yes,Archived,0,8.9873218128501247,1,0,1,1,0,0,0,1
HHS-006237,"Triple-S Salud, Inc. - Breach Case#2",PR,Health Plan,398000,2014-01-24,2014,1,Theft,Network Server,Yes,Archived,1,12.894209796826232,1,0,0,1,0,0,0,1
HHS-006238,"Robert B. Neves, M.D.",CA,Business Associate,611,2014-01-24,2014,1,Theft,Laptop,Yes,Archived,0,6.4167322825123261,1,0,0,1,0,0,0,1
HHS-006239,Geisinger Bloomsburg Hospital,PA,Healthcare Provider,3101,2014-01-23,2014,1,Loss,Paper/Films,No,Archived,0,8.0398023437364845,0,0,0,0,1,0,0,1
HHS-006240,The Brooklyn Hospital Center,NY,Healthcare Provider,2172,2014-01-22,2014,1,Theft,Other Portable Electronic Device,No,Archived,0,7.6838639802564295,0,0,0,1,0,0,0,1
HHS-006241,Hospital for Special Surgery,NY,Healthcare Provider,937,2014-01-21,2014,1,Theft,"Desktop Computer, Paper/Films",No,Archived,0,6.8437499490062246,0,0,0,1,0,0,0,1
HHS-006242,COMPLETE MEDICAL HOMECARE,KS,Healthcare Provider,1700,2014-01-21,2014,1,Unauthorized Access/Disclosure,Other Portable Electronic Device,No,Archived,0,7.4389715923958617,0,0,1,0,0,0,0,1
HHS-006243,Health Dimensions,MI,Healthcare Provider,5370,2014-01-16,2014,1,Theft,Network Server,No,Archived,0,8.58876938990546,0,0,0,1,0,0,0,1
HHS-006244,Sentara Healthcare,VA,Healthcare Provider,3861,2014-01-16,2014,1,"Theft, Unauthorized Access/Disclosure",Electronic Medical Record,No,Archived,0,8.2589404629884591,0,0,1,1,0,0,0,1
HHS-006245,Saint Francis Hospital and Medical Center,CT,Healthcare Provider,858,2014-01-16,2014,1,Theft,Paper/Films,No,Archived,0,6.7557689219842549,0,0,0,1,0,0,0,1
HHS-006246,"Alamo Consumer Direct, LLC",TX,Healthcare Provider,520,2014-01-16,2014,1,Unauthorized Access/Disclosure,Network Server,No,Archived,0,6.2557500417533669,0,0,1,0,0,0,0,1
HHS-006247,Network Pharmacy Knoxville,TN,Healthcare Provider,9602,2014-01-15,2014,1,Theft,Laptop,No,Archived,0,9.1698308286379735,0,0,0,1,0,0,0,1
HHS-006248,Tri Lakes Medical Center,MS,Healthcare Provider,1489,2014-01-15,2014,1,Hacking/IT Incident,Network Server,No,Archived,0,7.3065313989395051,0,1,0,0,0,0,0,1
HHS-006249,"RGH Enterprises, Inc.",OH,Health Plan,4230,2014-01-13,2014,1,Theft,Network Server,No,Archived,0,8.3501936507200671,0,0,0,1,0,0,0,1
HHS-006250,Southwest General Health Center,OH,Healthcare Provider,953,2014-01-13,2014,1,Unknown,Other,No,Archived,0,6.8606636714482869,0,0,0,0,0,0,0,1
HHS-006251,Temple Physicians Inc.,PA,Healthcare Provider,694,2014-01-13,2014,1,"Loss, Theft",Paper/Films,No,Archived,0,6.543911845564792,0,0,0,1,1,0,0,1
HHS-006252,Riverside Medical Group,VA,Healthcare Provider,919,2014-01-13,2014,1,Unauthorized Access/Disclosure,Electronic Medical Record,No,Archived,0,6.8243736700430864,0,0,1,0,0,0,0,1
HHS-006253,Cook County Health & Hospitals System,IL,Healthcare Provider,22511,2014-01-11,2014,1,Other,Email,No,Archived,0,10.021803779354171,0,0,0,0,0,0,0,1
HHS-006254,Virginia Premier Health Plan (VPHP),VA,Business Associate,25513,2014-01-10,2014,1,Theft,Paper/Films,Yes,Archived,0,10.146982600098235,1,0,0,1,0,0,0,1
HHS-006255,Tri Lakes Medical Center,MS,Healthcare Provider,1489,2014-01-10,2014,1,Hacking/IT Incident,Network Server,No,Archived,0,7.3065313989395051,0,1,0,0,0,0,0,1
HHS-006256,"101 Family Medical Group, Privacy Manager Breach",CA,Business Associate,2500,2014-01-08,2014,1,Theft,Laptop,Yes,Archived,0,7.8244459308776193,1,0,0,1,0,0,0,1
HHS-006257,Phoebe Putney Memorial Hospital,GA,Healthcare Provider,12937,2014-01-07,2014,1,Theft,"Electronic Medical Record, Paper/Films",No,Archived,0,9.4679239966039308,0,0,0,1,0,0,0,1
HHS-006258,North Carolina Department of Health and Human Services,NC,Healthcare Provider,48752,2014-01-07,2014,1,Unauthorized Access/Disclosure,Other,No,Archived,0,10.794522012994118,0,0,1,0,0,0,0,1
HHS-006259,North Carolina Department of Health and Human Services,NC,Health Plan,48752,2014-01-06,2014,1,Unauthorized Access/Disclosure,Other,No,Archived,0,10.794522012994118,0,0,1,0,0,0,0,1
HHS-006260,"RevSpring, Inc.",MI,Business Associate,3000,2014-01-06,2014,1,Other,Paper/Films,Yes,Archived,0,8.006700845440367,1,0,0,0,0,0,0,1
HHS-006261,Coulee Medical Center,WA,Healthcare Provider,2500,2014-01-03,2014,1,Theft,"Email, Laptop, Network Server",No,Archived,0,7.8244459308776193,0,0,0,1,0,0,0,1
HHS-006262,Phoebe Putney Memorial Hospital,GA,Healthcare Provider,6989,2014-01-03,2014,1,Loss,Desktop Computer,No,Archived,0,8.8522358352278552,0,0,0,0,1,0,0,1
HHS-006263,"Horizon Healthcare Services, Inc., doing business as Horizon Blue Cross Blue Shield of New Jersey, and its affiliates",NJ,Business Associate,839711,2014-01-03,2014,1,Theft,Laptop,Yes,Archived,1,13.64081425488769,1,0,0,1,0,0,0,1
HHS-006264,Colorado Community Health Alliance (CCHA)/Physicians Health Partners,CO,Business Associate,1918,2014-01-02,2014,1,Unauthorized Access/Disclosure,Email,Yes,Archived,0,7.5595594960076999,1,0,1,0,0,0,0,1
HHS-006265,Houston Methodist Hospital,TX,Healthcare Provider,1341,2014-01-02,2014,1,Theft,Paper/Films,No,Archived,0,7.2019163175316274,0,0,0,1,0,0,0,1
HHS-006266,"New Mexico Oncology Hematology Consultants, LTD",NM,Healthcare Provider,12354,2013-12-31,2013,12,Theft,Laptop,No,Archived,0,9.4218161184227096,0,0,0,1,0,0,0,1
HHS-006267,Barry University,FL,Healthcare Provider,9017,2013-12-31,2013,12,Hacking/IT Incident,"Laptop, Network Server",No,Archived,0,9.1069778589810291,0,1,0,0,0,0,0,1
HHS-006268,Florida Department of Health,FL,Healthcare Provider,2354,2013-12-23,2013,12,Unauthorized Access/Disclosure,Desktop Computer,No,Archived,0,7.7642960064505182,0,0,1,0,0,0,0,1
HHS-006269,Tranquility Counseling Services,NC,Healthcare Provider,1683,2013-12-23,2013,12,Other,Paper/Films,No,Archived,0,7.4289271948022719,0,0,0,0,0,0,0,1
HHS-006270,Jeff Spiegel,MA,Healthcare Provider,832,2013-12-23,2013,12,Unauthorized Access/Disclosure,Email,No,Archived,0,6.7250336421668431,0,0,1,0,0,0,0,1
HHS-006271,"Rob Meaglia, DDS",CA,Healthcare Provider,1400,2013-12-23,2013,12,Theft,Desktop Computer,No,Archived,0,7.2449415463370066,0,0,0,1,0,0,0,1
HHS-006272,"Molina Healthcare of Texas, Inc.",TX,Health Plan,2826,2013-12-21,2013,12,Other,Paper/Films,No,Archived,0,7.9469713576935908,0,0,0,0,0,0,0,1
HHS-006273,ZDI,CA,Business Associate,1674,2013-12-20,2013,12,Loss,Paper/Films,Yes,Archived,0,7.4235684442591667,1,0,0,0,1,0,0,1
HHS-006274,Colby DeHart,TN,Business Associate,2777,2013-12-19,2013,12,Theft,Laptop,Yes,Archived,0,7.9294865233142895,1,0,0,1,0,0,0,1
HHS-006275,Wyoming Department of Health,WY,Health Plan,11935,2013-12-19,2013,12,Hacking/IT Incident,Network Server,No,Archived,0,9.387314322443542,0,1,0,0,0,0,0,1
HHS-006276,DeLoach & Williamson,SC,Business Associate,3432,2013-12-18,2013,12,Theft,Laptop,Yes,Archived,0,8.1411897934576913,1,0,0,1,0,0,0,1
HHS-006277,Walla Walla VA Medical Center,WA,Healthcare Provider,1519,2013-12-18,2013,12,Unauthorized Access/Disclosure,Email,No,Archived,0,7.3264656138403224,0,0,1,0,0,0,0,1
HHS-006278,Shiloh Medical Clinic,MT,Healthcare Provider,1900,2013-12-17,2013,12,Unauthorized Access/Disclosure,"Desktop Computer, Email",No,Archived,0,7.5501353424884288,0,0,1,0,0,0,0,1
HHS-006279,Wyoming Department of Health,WY,Health Plan,11935,2013-12-16,2013,12,Unauthorized Access/Disclosure,Network Server,No,Archived,0,9.387314322443542,0,0,1,0,0,0,0,1
HHS-006280,Molina Healthcare In,CA,Business Associate,1499,2013-12-16,2013,12,Unauthorized Access/Disclosure,Network Server,Yes,Archived,0,7.3132203870903014,1,0,1,0,0,0,0,1
HHS-006281,Mosaic,NE,Healthcare Provider,3857,2013-12-11,2013,12,Unauthorized Access/Disclosure,Email,No,Archived,0,8.2579041934656736,0,0,1,0,0,0,0,1
HHS-006282,L.A. Gay & Lesbian Center,CA,Healthcare Provider,59000,2013-12-10,2013,12,Hacking/IT Incident,Network Server,No,Archived,0,10.985309671896763,0,1,0,0,0,0,0,1
HHS-006283,"Health Help, Inc.",KY,Healthcare Provider,535,2013-12-10,2013,12,Theft,Other Portable Electronic Device,No,Archived,0,6.2841341610708019,0,0,0,1,0,0,0,1
HHS-006284,"Northside Hospital, Inc.",GA,Healthcare Provider,4879,2013-12-10,2013,12,Loss,Laptop,No,Archived,0,8.4929004988471934,0,0,0,0,1,0,0,1
HHS-006285,Florida Digestive Health Specialists,FL,Healthcare Provider,4400,2013-12-09,2013,12,Unauthorized Access/Disclosure,Desktop Computer,No,Archived,0,8.3895870668110906,0,0,1,0,0,0,0,1
HHS-006286,Methodist Dallas Medical Center,TX,Healthcare Provider,44000,2013-12-06,2013,12,Unauthorized Access/Disclosure,Other,No,Archived,0,10.691967639914864,0,0,1,0,0,0,0,1
HHS-006287,Walgreen Co.,IL,Healthcare Provider,17350,2013-12-06,2013,12,Other,Paper/Films,No,Archived,0,9.7614054206016725,0,0,0,0,0,0,0,1
HHS-006288,PruittHealth Corporation,GA,Healthcare Provider,4500,2013-12-06,2013,12,Theft,Laptop,No,Archived,0,8.4120548732929326,0,0,0,1,0,0,0,1
HHS-006289,The Good Samaritan Health Center,GA,Healthcare Provider,5000,2013-12-06,2013,12,Hacking/IT Incident,Desktop Computer,No,Archived,0,8.5173931714189042,0,1,0,0,0,0,0,1
HHS-006290,SIU HealthCare,IL,Healthcare Provider,1891,2013-12-06,2013,12,"Loss, Theft",Laptop,No,Archived,0,7.5453897496118234,0,0,0,1,1,0,0,1
HHS-006291,"Quality Health Claims Consultants, LLC",IL,Business Associate,1573,2013-12-06,2013,12,Theft,Email,Yes,Archived,0,7.3613754289773485,1,0,0,1,0,0,0,1
HHS-006292,Medical Mutual of Ohio,OH,Health Plan,643,2013-12-06,2013,12,Unauthorized Access/Disclosure,Paper/Films,No,Archived,0,6.4676987261043539,0,0,1,0,0,0,0,1
HHS-006293,"American Anesthesiology, Inc.",FL,Healthcare Provider,1000,2013-12-04,2013,12,Unauthorized Access/Disclosure,Paper/Films,No,Archived,0,6.9087547793152204,0,0,1,0,0,0,0,1
HHS-006294,City of Chicago,IL,Healthcare Provider,2080,2013-11-29,2013,11,Unauthorized Access/Disclosure,Network Server,No,Archived,0,7.640603826393634,0,0,1,0,0,0,0,1
HHS-006295,"UW Medicine, Privacy Manager - Breach",WA,Healthcare Provider,76183,2013-11-27,2013,11,Hacking/IT Incident,Desktop Computer,No,Archived,0,11.240906745873882,0,1,0,0,0,0,0,1
HHS-006296,UPMC,PA,Healthcare Provider,1279,2013-11-27,2013,11,Unauthorized Access/Disclosure,Electronic Medical Record,No,Archived,0,7.1546153569136628,0,0,1,0,0,0,0,1
HHS-006297,Ronald Schubert MD PLLC,WA,Healthcare Provider,950,2013-11-26,2013,11,Theft,Laptop,No,Archived,0,6.8575140625453903,0,0,0,1,0,0,0,1
HHS-006298,Jones Chiropractic and Maximum Health,IN,Healthcare Provider,1500,2013-11-26,2013,11,Theft,Desktop Computer,No,Archived,0,7.3138868316334618,0,0,0,1,0,0,0,1
HHS-006299,"Molina Healthcare of Texas, Inc.",TX,Health Plan,2826,2013-11-26,2013,11,Unauthorized Access/Disclosure,Other,No,Archived,0,7.9469713576935908,0,0,1,0,0,0,0,1
HHS-006300,Kaiser Foundation Hospital- Orange County,CA,Healthcare Provider,49000,2013-11-22,2013,11,Loss,Other Portable Electronic Device,No,Archived,0,10.799595985047786,0,0,0,0,1,0,0,1
HHS-006301,New Jersey Department of Human Services,NJ,Health Plan,9825,2013-11-22,2013,11,Loss,Other Portable Electronic Device,No,Archived,0,9.192787212728593,0,0,0,0,1,0,0,1
HHS-006302,"University of California, San Francisco",CA,Healthcare Provider,8294,2013-11-22,2013,11,Theft,"Laptop, Paper/Films",No,Archived,0,9.0234082026245446,0,0,0,1,0,0,0,1
HHS-006303,Redwood Memorial Hospital,CA,Healthcare Provider,1039,2013-11-19,2013,11,Loss,Other Portable Electronic Device,No,Archived,0,6.9469759921354184,0,0,0,0,1,0,0,1
HHS-006304,"United Dynacare, LLC dba Dynacare Laboratories",WI,Healthcare Provider,9328,2013-11-18,2013,11,Theft,Other Portable Electronic Device,No,Archived,0,9.1408831069609615,0,0,0,1,0,0,0,1
HHS-006305,UHS-Pruitt Corporation,GA,Healthcare Provider,1300,2013-11-15,2013,11,Theft,Laptop,No,Archived,0,7.1708884785125049,0,0,0,1,0,0,0,1
HHS-006306,Health Fitness Corporation,IL,Business Associate,4837,2013-11-14,2013,11,Theft,Laptop,Yes,Archived,0,8.4842566911699731,1,0,0,1,0,0,0,1
HHS-006307,Health Fitness Corporation,IL,Business Associate,3804,2013-11-14,2013,11,Theft,Laptop,Yes,Archived,0,8.2440712702957857,1,0,0,1,0,0,0,1
HHS-006308,Memorial Sloan-Kettering Cancer Center,NY,Healthcare Provider,2279,2013-11-13,2013,11,Loss,Other Portable Electronic Device,No,Archived,0,7.7319307219484861,0,0,0,0,1,0,0,1
HHS-006309,All Source Medical Management,AZ,Business Associate,1456,2013-11-13,2013,11,Theft,Other,Yes,Archived,0,7.2841348061952047,1,0,0,1,0,0,0,1
HHS-006310,Hospice of the Chesapeake,MD,Healthcare Provider,7606,2013-11-12,2013,11,Theft,Email,No,Archived,0,8.9368241549973018,0,0,0,1,0,0,0,1
HHS-006311,Kemmet Dental Design,ND,Healthcare Provider,2000,2013-11-12,2013,11,Theft,Paper/Films,No,Archived,0,7.6014023345837334,0,0,0,1,0,0,0,1
HHS-006312,Associated Urologists of North Carolina,NC,Healthcare Provider,7300,2013-11-08,2013,11,Unauthorized Access/Disclosure,Other,No,Archived,0,8.8957666040560852,0,0,1,0,0,0,0,1
HHS-006313,Triple S Salud Inc.,PR,Business Associate,13336,2013-11-08,2013,11,Unauthorized Access/Disclosure,Paper/Films,Yes,Archived,0,9.4982974066223953,1,0,1,0,0,0,0,1
HHS-006314,North Carolina Department of Health and Human Services - Division of State Operated Health Care Facilities,NC,Healthcare Provider,1315,2013-11-08,2013,11,Unauthorized Access/Disclosure,Other,No,Archived,0,7.1823521118852627,0,0,1,0,0,0,0,1
HHS-006315,Blue Cross and Blue Shield of North Carolina,NC,Health Plan,687,2013-11-07,2013,11,Unauthorized Access/Disclosure,Paper/Films,No,Archived,0,6.5337888379333435,0,0,1,0,0,0,0,1
HHS-006316,DaVita,CA,Healthcare Provider,11500,2013-11-05,2013,11,Theft,Laptop,No,Archived,0,9.3501892670925812,0,0,0,1,0,0,0,1
HHS-006317,"Barnabas Health Medical Group, P.C.",NJ,Healthcare Provider,1100,2013-11-05,2013,11,Theft,Laptop,No,Archived,0,7.0039741367226798,0,0,0,1,0,0,0,1
HHS-006318,Allina Health,MN,Healthcare Provider,3807,2013-11-04,2013,11,Unauthorized Access/Disclosure,Electronic Medical Record,No,Archived,0,8.2448593959112557,0,0,1,0,0,0,0,1
HHS-006319,"Colorado Health & Wellness, Inc.",CO,Healthcare Provider,651,2013-11-02,2013,11,"Theft, Unauthorized Access/Disclosure",Electronic Medical Record,No,Archived,0,6.4800445619266531,0,0,1,1,0,0,0,1
HHS-006320,Genesis Rehabilitation Services,PA,Healthcare Provider,1167,2013-11-01,2013,11,Loss,Other Portable Electronic Device,No,Archived,0,7.0630481633881725,0,0,0,0,1,0,0,1
HHS-006321,"Superior HealthPlan, Inc.",TX,Health Plan,6284,2013-11-01,2013,11,Other,Paper/Films,No,Archived,0,8.745921121024347,0,0,0,0,0,0,0,1
HHS-006322,Comprehensive Psychological Services LLC,SC,Healthcare Provider,3500,2013-11-01,2013,11,Theft,Laptop,No,Archived,0,8.160803920954665,0,0,0,1,0,0,0,1
HHS-006323,Advocate Health and Hospitals Corporation,IL,Healthcare Provider,2237,2013-11-01,2013,11,Theft,Laptop,No,Archived,0,7.7133378888718704,0,0,0,1,0,0,0,1
HHS-006324,"Reimbursement Technologies, Inc.",PA,Healthcare Clearing House,2300,2013-10-31,2013,10,Unauthorized Access/Disclosure,Network Server,No,Archived,0,7.741099090035366,0,0,1,0,0,0,0,1
